count|employer_name|employer_address1|employer_address2|employer_city
3|Vincit Consulting Services Inc|2801 Roxburgh Ct.||Edmond
3|PRGRIN LLC|2801 Roxburgh Ct.||Edmond
3|BattleCreek Church|3025 North Aspen||Tulsa
3|BattleCreek Church|3025 North Aspen||Broken Arrow
3|The Church at Battlecreek|3025 North Aspen||BROKEN ARROW
3|Oklahoma Gas & Electric Company|321 N. Harvey Avenue|MC 1007|Oklahoma City
3|OGE Energy Corporation|321 N. Harvey Avenue|MC 1007|Oklahoma City
3|Oklahoma Gas and Electric Company|321 N. Harvey Avenue||Oklahoma City
3|OKLAHOMA PROTON CENTER LLC|5901 WEST MEMORIAL ROAD||OKLAHOMA CITY
3|THE OKLAHOMA PROTON FOUNDATION|5901 WEST MEMORIAL ROAD||OKLAHOMA CITY
3|THE OKLAHOMA PROTON CENTER LLC|5901 WEST MEMORIAL ROAD||OKLAHOMA CITY
3|Climate Control Group Inc|7300 SW 44th Street||Oklahoma City
3|ClimateMaster Inc|7300 SW 44th Street||Oklahoma City
3|ClimaCool Corporation|7300 SW 44th Street||Oklahoma City
3|Cherokee Nation Operational Solutions LLC|777 West Cherokee Street|N/A|Catoosa
3|Cherokee Nation Assurance LLC|777 West Cherokee Street|N/A|Catoosa
3|Cherokee Nation Assurance LLC|777 West Cherokee Street||Catoosa
3|ARL Bio Pharma Inc|840 Research Parkway|Suite 100|Oklahoma City
3|i2E Inc|840 Research Parkway|Suite 250|Oklahoma City
3|ARL Bio Pharma Inc|840 Research Parkway|Suite 546|Oklahoma City
3|Classically Formed Inc|9238 S Sheridan Road|206|Tulsa
3|Classically Formed Inc|9238 S Sheridan Road|STE 206|Tulsa
3|Classically Formed Inc|9238 S Sheridan Road||Tulsa
3|BOKF, N.A.|One Williams Center|Floor 14|Tulsa
3|Williams WPC-I LLC|One Williams Center|Suite 4700|Tulsa
3|BOKF, NA|One Williams Center||Tulsa
2|Johnson & Associates LLC|1 E Sheridan Ave|STE 200|Oklahoma City
2|Johnson and Associates LLC|1 E Sheridan Ave|STE 200|Oklahoma City
2|AR IT Software Solutions LLC|100 NE 5th Street|1st Floor|Oklahoma City
2|Vantage Open MRI LLC|100 NE 5th Street||Oklahoma City
2|USA Rare Earth Magnets LLC|100 West Airport Road||Stillwater
2|USA RARE EARTH LLC|100 West Airport Road||Stillwater
2|RICHARD C. LABARTHE, PC|1000 W. Wilshire Blvd.|Suite 355|Oklahoma City
2|Labarthe Law LLC|1000 W. Wilshire Blvd.|Suite 355|Oklahoma City
2|Muskogee VAMC|1011 Honor Heights Drive||Muskogee
2|Eastern Oklahoma VA Health Care System|1011 Honor Heights Drive||Muskogee
2|Gina Sofola & Associates Inc|105 N Hudson Avenue|Suite 202|Oklahoma City
2|GINA SOFOLA & ASSOCIATES INC|105 N Hudson Avenue|Suite 202|Oklahoma City
2|Infinite Composites Inc|10738 E 55th Place||Tulsa
2|CleanNG LLC|10738 E 55th Place||Tulsa
2|Expressways Rental Properties LLC|1111 N. Lee Avenue|Suite 215|Oklahoma City
2|Metro Physicians LLC|1111 N. Lee Avenue|Suite 305|Oklahoma City
2|Wheeler Bio Inc|120 Robert S. Kerr Avenue|Suite 701|Oklahoma City
2|Wheeler Bio Inc|120 Robert S. Kerr Avenue||Oklahoma City
2|Enviro Systems Inc|12037 North Highway 99||Seminole
2|Safran Ventilation Systems Oklahoma Inc|12037 North Highway 99||Seminole
2|SWEP North America Inc|12122 East 55th Street|STE A and B|Tulsa
2|SWEP NORTH AMERICA INC|12122 East 55th Street|Suite A & B|Tulsa
2|NTC TRUCKING LLC|1240 W HIGHWAY 277||Ninnekah
2|NTC TRUCKING LLC|1240 W HIGHWAY 277||NINNEKAH
2|Community Health Centers Inc|12716 NE 36th Street||Spencer
2|Community Health Centers of Oklahoma|12716 NE 36th Street||Choctaw
2|Fundamentals Therapy|1402 BROOKVIEW||ARDMORE
2|Fundamentals Therapy Clinic LLC|1402 BROOKVIEW||ARDMORE
2|SGA Design Group, P.C.|1437 S. Boulder|Suite 550|Tulsa
2|Helmerich & Payne Management LLC|1437 S. Boulder||Tulsa
2|Helmerich & Payne Management LLC|1437 South Boulder Avenue|222 N. Detroit Avenue|Tulsa
2|Helmerich & Payne Management LLC|1437 South Boulder Avenue|Suite 1400|Tulsa
2|Matrix Applied Technologies Inc|15 East 5th Street|Suite 1100|Tulsa
2|ONE Gas Inc|15 East 5th Street||Tulsa
2|W&W Steel Erectors LLC|1730 W. Reno||Oklahoma City
2|W&W AFCO Steel LLC|1730 W. Reno||Oklahoma City
2|Choctaw Nation of Oklahoma|1801 Chukka Hina Dr.||Durant
2|Choctaw Nation Health Services Authority|1801 Chukka Hina Dr.||Durant
2|St. John Physicians Inc|1923 S. Utica Avenue||Tulsa
2|Ascension St. John Medical Center Inc|1923 S. Utica Avenue||Tulsa
2|INCOG (Indian Nations Council of Governments)|2 W 2nd Street|Suite 800|Tulsa
2|CommunityCare Managed Healthcare Plans of Oklahoma|2 W 2nd Street|Williams Center Tower II, Suite 100|Tulsa
2|Talisman Consulting LLC|215 E 5th St|Ste G|Okmulgee
2|Talisman LLC|215 E 5th St|Ste G|Okmulgee
2|Loveworks Leadership Inc|2227 W. Lindsey St.|STE 1200|Norman
2|Loveworks Leadership Inc|2227 W. Lindsey St.||Norman
2|William Velie Attorneys at Law, PLLC|225 N. Peters Avenue|Suite 1|Norman
2|William Velie Attorneys at Law, PLLC|225 N. Peters Avenue||Norman
2|LynnCo Supply Chain Solutions Inc|2448 East 81st Street|Suite 2600|Tulsa
2|LynnCo Supply Chain Solutions Inc|2448 East 81st Street|Suite 2800|Tulsa
2|Oklahoma Christian University|2501 E Memorial Road||Edmond
2|U DINING LLC|2501 E Memorial Road||Edmond
2|Gabrovski Law Firm PLLC|2933 NW 156th Street||Edmond
2|Gabrovski Law Firm|2933 NW 156th Street||Edmond
2|INTEGRIS HEALTH INC|3001 Quail Springs Parkway|Floor 2|Oklahoma City
2|INTEGRIS HEALTH INC|3001 Quail Springs Parkway||Oklahoma City
2|POWER COSTS INC|301 DAVID L BOREN BLVD|STE 2000|NORMAN
2|Power Costs Inc|301 DAVID L BOREN BLVD|STE 2000|Norman
2|Independent School District 1 of Tulsa|3027 S. New Haven Avenue|3rd Floor|Tulsa
2|Independent School District 1 of Tulsa|3027 S. New Haven Avenue||Tulsa
2|Devon Energy Production Company, LP|333 W. Sheridan Avenue||Oklahoma City
2|Devon Energy Corporation|333 W. Sheridan Avenue||Oklahoma City
2|MetaproUSA LLC|333 West Main Street|267|Ardmore
2|MetaproUSA LLC|333 West Main Street|Suite 267|Ardmore
2|University of Oklahoma|339 W Boyd Street|WH Rm 223|Norman
2|University of Oklahoma|339 W Boyd Street|WH Suite 223|Norman
2|University of Oklahoma|339 West Boyd Street|WH Rm 223|Norman
2|University of Oklahoma|339 West Boyd Street||Norman
2|Fiber Mountain Technologies Inc|3401 Macdonnell Dr||Norman,
2|Green Lambda Corporation|3401 Macdonnell Dr||Norman,
2|Oklahoma Heart Hospital|4050 W Memorial Road||Oklahoma City
2|Oklahoma Heart Hospital|4050 W Memorial Road||Oklahoma CIty
2|JFA LLC|41501 Wolverine Road||Shawnee
2|Jindal Films Americas LLC|41501 Wolverine Road||Shawnee
2|KeyBridge Technologies LLC|4415 Highline Blvd||OKLAHOMA CITY
2|KeyBridge Technologies Inc|4415 Highline Blvd||Oklahoma City
2|RAE CORPORATION|4492 Hunt Street|N/A|PRYOR
2|The RAE Corporation|4492 Hunt Street||Pryor
2|LifeShare Transplant Donor Services of Oklahoma Inc|4705 NW Expressway||Oklahoma City
2|LifeShare Network Inc|4705 NW Expressway||Oklahoma City
2|Coop Ale Works LLC|4745 Council Heights||Oklahoma City
2|COOP Ale Works LLC|4745 Council Heights||Oklahoma City
2|Matrix Applied Technologies Inc|5100 E. Skelly Drive|Suite 100|Tulsa
2|Matrix PDM Engineering Inc|5100 E. Skelly Drive|Suite 800|Tulsa
2|West side alliance soccer club|5214 Greenan Drive||Sand Springs
2|West Side Alliance Soccer|5214 Greenan Drive||Sand Springs
2|HSPG & Associates OC|5400 N Grand Blvd|Suite 330|OKlahoma City
2|HSPG & Associates OC|5400 N Grand Blvd|Suite 330|Oklahoma City
2|Putnam City School|5401 NW 40th St||Oklahoma City
2|Putnam City Schools|5401 NW 40th St||Oklahoma City
2|Technotherm Corporation|5505 W. 66th Place||Tulsa
2|Technotherm LLC|5505 W. 66th Place||Tulsa
2|Northeastern State Unversity|600 N. Grand Avenue||Tahlequah
2|Northeastern State University|600 N. Grand Avenue||Tahlequah
2|Dean McGee Eye Institute|608 Stanton L. Young Blvd||Oklahoma City
2|DEAN MCGEE EYE INSTITUTE|608 Stanton L. Young Blvd||Oklahoma City
2|GDH Consulting Inc|6100 S. Yale Avenue|Suite 1000|Tulsa
2|GDH Consulting Inc|6100 S. Yale Avenue|Suite 1815|Tulsa
2|Reflections Systems Inc|619 W Main St||Oklahoma City
2|Reflections systems INC|619 W Main St||Oklahoma City
2|Improving Lives Counseling Services Inc|6216 S. Lewis Avenue|Ste 180|Tulsa
2|Improving Lives Counseling Services Inc|6216 S. Lewis Avenue|Suite 180|Tulsa
2|Osteopathic Physicians of Tulsa Inc|6465 S Yale Ave|Ste 401|Tulsa
2|TNI/KSO, P.C.|6465 S Yale Ave|Ste 507|Tulsa
2|Santa Fe South Schools|7000 Crossroads Blvd|Suite 4000|Oklahoma City
2|Santa Fe South Schools Inc|7000 Crossroads Blvd|Suite 4000|Oklahoma City
2|Paycom Payroll LLC|7501 W. Memorial Road||Oklahoma City
2|Paycom Payroll LLC|7501 W. Memorial Road||Oklahoma
2|SENTINEL POWER SERVICES LLC|7517 EAST PINE STREET||TULSA
2|SENTINEL POWER SERVICES INC|7517 EAST PINE STREET||TULSA
2|Hobby Lobby Stores Inc|7707 S.W. 44TH ST.||Oklahoma City
2|Mardel Inc|7707 S.W. 44TH ST.||Oklahoma City
2|Objectstream Inc|7725 W Reno Avenue|Suite 307|Oklahoma City
2|ObjectStream Inc|7725 W Reno Avenue|Suite 307|Oklahoma City
2|Dollar Saver Stores Inc|777 Legacy Trail||Ponca City
2|TurnTable Energy Inc|777 Legacy Trail||Ponca City
2|UNIVERSITY OF TULSA|800 SOUTH TUCKER DRIVE||TULSA
2|THE UNIVERSITY OF TULSA|800 SOUTH TUCKER DRIVE||TULSA
2|Lakewood Christian Church|840 South George Nigh Expressway||McAlester
2|Lakewood Christian Church of McAlester, Oklahoma|840 South George Nigh Expressway||McAlester
2|University of Oklahoma|905 Asp Ave|NEL Rm 205|Norman
2|University of Oklahoma|905 Asp Ave|NEL Rm 208|Norman
2|Oklahoma Wholesale Outlet Inc|912 SE 44th Street||Oklahoma City
2|JBM ASSETS LLC|912 SE 44th Street||Oklahoma City
2|Dove Schools Inc|9212 N. Kelley Avenue|Suite 100|Oklahoma
2|Dove Schools Inc|9212 N. Kelley Avenue|Suite 100|Oklahoma City
2|Mercer Valve Co. Inc|9609 NW 4th St|N/A|OKLAHOMA CITY
2|Mercer Valve Company Inc|9609 NW 4th St|N/A|OKLAHOMA CITY
2|CommunityCare Managed Healthcare Plans of Oklahoma Inc|Williams Center Tower II, Two West Second Street|Suite 100|Tulsa
2|CommunityCare HMO Inc|Williams Center Tower II, Two West Second Street|Suite 100|Tulsa
1|McAlester Regional Health Center|1  Clark Bass Blvd||McAlester
1|Choctaw Nation of Oklahoma|1 Choctaw Way||Talihina
