count|employer_name|employer_address1|employer_address2|employer_city
2|UNIVERSITY OF VERMONT HEALTH NETWORK - PORTER HOSPITAL INC|115 PORTER DRIVE||MIDDLEBURY
2|UNIVERSITY OF VERMONT HEALTH NETWORK - PORTER MEDICAL CENTER INC|115 PORTER DRIVE||MIDDLEBURY
2|Company Name University of Vermont Health Network Porter Medical Center|115 Porter Drive||Middlebury
2|University of Vermont Health Network- Porter Medical Center Inc|115 Porter Drive||Middlebury
2|Beta Technologies Inc|1150 Airport Drive||South Burlington
2|Beta Air LLC|1150 Airport Drive||South Burlington
2|VERMONT TECHNICAL COLLEGE|124 Admin Drive|P.O. Box 500|Randolph
2|Vermont Technical College|124 Admin Drive|P.O. Box 500|Randolph
2|Union Street Dental, PLC|130 Union Street|Unit 1|Bennington
2|Union Street Dental, PLLC|130 Union Street|Unit 1|Bennington
2|Northeastern Vermont Regional Hospital|1315 Hospital Dr||St Johnsbury
2|Northeastern Vermont Regional Hospital Inc|1315 Hospital Dr||St. Johnsbury
2|NORTHWESTERN MEDICAL CENTER|133 FAIRFIELD STREET||SAINT ALBANS
2|NORTH WESTERN MEDICAL CENTER INC|133 FAIRFIELD STREET||ST. ALBANS
2|Resonant Link Inc|145 Pine Haven Shores Road|STE 2095|Shelburne
2|Resonant Link|145 Pine Haven Shores Road||Shelburne
2|Vermont Law and Graduate School|164 Chelsea Street|P.O. Box 96|South Royalton
2|Vermont Law School|164 Chelsea Street|P.O. Box 96|South Royalton
2|E4H - Environments for Health LLC|185 Talcott Road||Williston
2|E4H-Environments for Health LLC|185 Talcott Road||Williston
2|State of Vermont|219 North Main Street||Barre
2|Vermont Agency of Transportation|219 North Main Street||Barre
2|Laborie Medical Technologies Corp.|400 Avenue D|Suite 10|Williston
2|iSun Utility LLC|400 Avenue D|Suite 10|Williston
2|Vermont Information Processing LLC|402 Watertower Circle||Colchester
2|Vermont Information Processing Inc|402 Watertower Circle||Colchester
2|Data Innovations LLC|463 Mountain View Dr.|Suite 3|Colchester
2|Data Innovations LLC|463 Mountain View Dr.||Colchester
2|Data Innovations LLC|463 Mountain View Drive|Suite 3|Colchester
2|Data Innovations LLC|463 Mountain View Drive||Colchester
2|EQUITAS Life Sciences LLC|5 Oliver Wight Dr.|Suite B|Essex
2|EQUITAS Life Sciences LLC|5 Oliver Wight Dr.||Essex
2|Resonant Link Medical Inc|530 Community Drive|Suite 2|South Burlington
2|Resonant Link|530 Community Drive|Suite 2|South Burlington
2|Community Healh Centers of Burlington|617 Riverside Avenue||Burlington
2|Community Health Centers of Burlington|617 Riverside Avenue||Burlington
2|Velan Valve United States OPCO Inc|94 Avenue C||Williston
2|Velan Valve Corporation|94 Avenue C||Williston
2|DuBois & King Inc|PO Box 339|28 North Main Street|Randolph
2|DuBois & King Inc|PO Box 339||Randolph
1|VERMONT STATE COLLEGES, Community College of Vermont|1 Abenaki Way|Winooski Campus|Winooski
1|Big Tree Farm Inc|1 Mill Street|Suite 315|Burlington
1|National Life Insurance Company|1 National Life Drive||Montpelier
1|Darren Boles DDS PLLC|1 Place Notre Dame||St. Johnsbury
1|Stratton Aviation LLC|1 Tigan Street|Suite 103|Winooski
1|Saint Michaels College|1 Winooski Park||Colchester
1|Systems & Software Inc|10 E Allen St|201|Winooski
1|Vermont Academy|10 Long Walk||Saxtons River
1|Golden 10 Mapleville, PLLC|10 Mapleville Depot Road||Saint Albans
1|SOUTHWESTERN VERMONT MEDICAL CENTER INC|100 HOSPITAL DRIVE||BENNINGTON
1|Simmonds Precision Products Inc|100 Panton Road||Vergennes
1|Springfield Medical Care System|100 River St.||Springfield
1|GlobalFoundries U.S. Inc|1000 River St.||Essex Junction
1|Kunal LLC|1016 Shelburne Road||South Burlington
1|Northfield Savings Bank|1021 Paine Turnpike North||Berlin
1|Colchester Dental LLC|106 Highpoint Center|Suite 100|Colchester
1|Optimal Energy LLC|10600 Route 116|Suite 3|Hinesburg
1|State of Vermont|109 State Street|4th Floor|Montpelier
1|MYLAN TECHNOLOGIES INC|110 LAKE STREET||ST. ALBANS
1|Mylan Technologies Inc|110 Lake Street||St. Albans
1|NRG Systems Inc|110 Riggs Road||Hinesburg
1|Hale Resources LLC|111 South St|Suite 203|Bennington
1|Ascension Technology Corporation|120 Graham Way|Suite 130|Shelburne
1|The Windridge Camp at Teela-Wooket Inc|1215 Roxbury Road||Roxbury
1|Central Vermont Medical Center Inc|130  Fisher Road||Berlin
1|UNIVERSITY OF VERMONT HEALTH NETWORK MEDICAL GROUP INC|130 FISHER ROAD||BERLIN
1|Central Vermont Medical Center|130 Fisher Road||Berlin
1|Northeastern Vermont Regional Hospital|1315 Hospital Dr.||St. Johnsbury
1|Northwestern Medical Center|133 Fairfield St||St. Albans
1|Northwestern Medical Center|133 Fairfield St.||Saint Albans
1|Northwestern Medical Center|133 Fairfield Street||Saint Albans
1|Northwestern Medical Center|133 Fairfield Street St.||Saint Albans
1|SOH Wind Engineering LLC|141 Leroy Road||Williston
1|Continuum Dental Education Inc|145 pine haven shores rd|1000A|shelburne
1|Burlington School District|150 Colchester Ave||Burlington
1|Burlington School District|150 Colchester Avenue||Burlington
1|MS&K Inc|150 Depot Street||Bennington
1|TLC Nursing Associates Inc|1550 Williston Road||South Burlington
1|Norwich University|158 Harmon Drive||Northfield
1|Green Mountain Power Corporation|163 Acorn Lane||Colchester
1|Champlain College Inc|163 South Willard Street||Burlington
